Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3,Synthetic
Coop,"LETMÆLK 1,5% FEDT",12.41,MÆLK M.V.,,,1,LTR.,2025-05-26,"letmælk , fedt","light milk , fat",Milk etc.,"light milk , fat Milk etc.","light milk , fat Milk etc.",Milk,Milk (0.70),Plant Milk (0.62),Cocoa Milk (0.58),True
Coop,"PILSNER 4,6%",5.34,ØL,,,33,CL.,2025-05-26,"pilsner ,",Pilsner,Beer,Pilsner Beer,Pilsner Beer,Sports Drink,Sports Drink (0.52),Cider (Alcoholic) (0.48),Cider (0.45),True
Coop,AVOCADO,8.51,"SALATER, FINT GRØNT & AVOCADO",,,1,STK.,2025-05-26,avocado,avocado,"Salads, Fine Greens & Avocado","avocado Salads, Fine Greens & Avocado","avocado Salads, Fine Greens & Avocado",Avocados,Avocados (0.63),Mixed Salad (0.55),Pasta Salad (0.45),True
Coop,MARMORERET GRILLFILET,39.88,GRIS,,,400,GR.,2025-05-26,marmoreret grillfilet,marbled grill fillet,Pork,marbled grill fillet Pork,marbled grill fillet Pork,Pork,Pork Mince (0.52),Pork Chops (0.50),Fish Fillet (0.48),True
Coop,THOR OST 45+,57.42,SKÆREOST,,,455,GR.,2025-05-26,thor ost +,thor cheese,Block Cheese,thor cheese Block Cheese,thor cheese Block Cheese,Cheese Block,Cheese Block (0.78),Cream Cheese (0.67),Cottage Cheese (0.65),True
Coop,PUCK,18.53,MADLAVNINGSOST M.V.,,,200,GR.,2025-05-26,puck,Puck,Cooking Cheese etc.,Puck Cooking Cheese etc.,Puck Cooking Cheese etc.,Cottage Cheese,Cottage Cheese (0.56),Cream Cheese (0.54),Cheese Slices (0.52),True
Coop,REVET HÅRD OST,16.08,SPECIALOST,,,100,GR.,2025-05-26,revet hård ost,grated hard cheese,Specialty Cheese,grated hard cheese Specialty Cheese,grated hard cheese Specialty Cheese,Cream Cheese,Cream Cheese (0.59),Cottage Cheese (0.58),Cheese Slices (0.58),True
Coop,SNØFLER,11.35,"KIKS, KAGER & KNÆKBRØD",,,100,GR.,2025-05-26,snøfler,Snuffs,"Biscuits, Cakes & Crispbread","Snuffs Biscuits, Cakes & Crispbread","Snuffs Biscuits, Cakes & Crispbread",Biscuits,Biscuits (0.73),Crispbread (0.65),Fish Cakes (0.51),True
Coop,KEFIR NATUREL,18.07,SYRNEDE PRODUKTER,,,1,LTR.,2025-05-26,kefir naturel,Kefir natural,Soured Products,Kefir natural Soured Products,Kefir natural Soured Products,Ketchup,Ketchup (0.38),Canned Fruit (0.35),Yogurt (0.34),True
Coop,KRYDDERBOLLER,8.42,BOLLER,,,350,GR.,2025-05-26,krydderboller,cloves,Buns,cloves Buns,cloves Buns,Buns,Buns (0.77),Bread Crumbs (0.49),Baked Beans (0.48),True
Coop,INSTANT KAFFE,35.83,INSTANT KAFFE,,,100,GR.,2025-05-26,instant kaffe,instant coffee,Instant Coffee,instant coffee Instant Coffee,instant coffee Instant Coffee,Instant Coffee,Instant Coffee (0.94),Coffee (0.70),Ground Coffee (0.62),True
Coop,OREGANO,5.96,KRYDDERIER,,,25,GR.,2025-05-26,oregano,oregano,Spices,oregano Spices,oregano Spices,Garlic,Garlic (0.43),Chili Peppers (0.38),Pasta Sauce (0.38),True
Coop,LILLEBROR OST 45+,35.48,BØRNEOST,,,200,GR.,2025-05-26,lillebror ost +,Little brother cheese,Children's Cheese,Little brother cheese Children's Cheese,Little brother cheese Children's Cheese,Cheese Block,Cheese Block (0.58),Cream Cheese (0.58),Cottage Cheese (0.58),True
Coop,HK. OKSEKØD 8-12%,52.18,HAKKET KØD,,,400,GR.,2025-05-26,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),True
Coop,RUGBRØDSBOLLER,24.91,BOLLER,,,500,GR.,2025-05-26,rugbrødsboller,rye bread buns,Buns,rye bread buns Buns,rye bread buns Buns,Buns,Buns (0.74),Rye Bread (0.74),Bread Loaf (0.59),True
Coop,ØKO. ESTRAGON,15.47,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,estragon,estragon,Herbs & Flavour Enhancers,estragon Herbs & Flavour Enhancers,estragon Herbs & Flavour Enhancers,Herbal Tea,Herbal Tea (0.43),Fruit Mix (0.36),Berry Juice (0.35),True
Coop,SMALLE SKIVER ML 30+,19.65,SKIVESKÅRET,,,150,GR.,2025-05-26,smalle skiver ml +,narrow slices ml,Sliced,narrow slices ml Sliced,narrow slices ml Sliced,Cheese Slices,Cheese Slices (0.53),Ham Slices (0.51),Chicken Mixed Cuts (0.39),True
Coop,GULERØDDER,11.28,GROV GRØNT,,,1,KG.,2025-05-26,gulerødder,Carrots,Coarse Vegetables,Carrots Coarse Vegetables,Carrots Coarse Vegetables,Carrots,Carrots (0.79),Frozen Vegetables (0.52),Cabbage (0.52),True
Coop,SOLSIKKERUGBRØD,8.07,RUGBRØD,,,500,GR.,2025-05-26,solsikkerugbrød,sunflower-seed bread,Rye Bread,sunflower-seed bread Rye Bread,sunflower-seed bread Rye Bread,Rye Bread,Rye Bread (0.77),Bread Loaf (0.61),Sandwich Bread (0.60),True
Coop,SKIVEOST 45+,32.6,SKIVESKÅRET,,,200,GR.,2025-05-26,skiveost +,disc cheese,Sliced,disc cheese Sliced,disc cheese Sliced,Cheese Slices,Cheese Slices (0.71),Cheese Block (0.57),Cream Cheese (0.54),True
Coop,ØKO. PASTINAKKER,1.84,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306639/image/1618572785/170.jpg,,0.13,KG.,2025-05-26,pastinakker,Parsnips,Coarse Vegetables,Parsnips Coarse Vegetables,Parsnips Coarse Vegetables,Frozen Vegetables,Frozen Vegetables (0.46),Carrots (0.45),Frozen Mixed Vegetables (0.45),True
Coop,RISTEDE LØG,9.27,"KETCHUP, REMOULADE, MAYONNAISE M.V.",,,200,GR.,2025-05-26,ristede løg,roasted onions,"Ketchup, Remoulade, Mayonnaise etc.","roasted onions Ketchup, Remoulade, Mayonnaise etc.","roasted onions Ketchup, Remoulade, Mayonnaise etc.",Ketchup,Ketchup (0.60),Mayonnaise (0.59),Onions (0.57),True
Coop,BLÅBÆR,16.36,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",,,125,GR.,2025-05-26,blåbær,Blueberries,"Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit",Blueberries,Blueberries (0.74),Berries (0.65),Strawberries (0.60),True
Coop,CUPNUDLER OKSEKØD,6.01,SAUCER & NEM MAD,,,65,GR.,2025-05-26,cupnudler oksekød,Cup noodles beef,Sauces & Easy Meals,Cup noodles beef Sauces & Easy Meals,Cup noodles beef Sauces & Easy Meals,Pasta Sauce,Pasta Sauce (0.57),Pasta Salad (0.49),Pasta (0.48),True
Coop,"TUBORG CLASSIC 4,6%",4.02,ØL,,,33,CL.,2025-05-26,"tuborg classic ,",tuborg classic,Beer,tuborg classic Beer,tuborg classic Beer,Sports Drink,Sports Drink (0.47),Flavored Water (0.42),Cider (Alcoholic) (0.40),True
Coop,"CHEMIN DES ROSES 12,5%",53.83,ROSEVIN,,,75,CL.,2025-05-26,"chemin des roses ,",chemin des roses,Rosé Wine,chemin des roses Rosé Wine,chemin des roses Rosé Wine,Grapes,Grapes (0.37),Grape Juice (0.35),Raisins (0.32),True
Coop,"MASTER BREW 10,5%",21.46,SPECIAL ØL,,,50,CL.,2025-05-26,"master brew ,",master brew,Specialty Beer,master brew Specialty Beer,master brew Specialty Beer,Sports Drink,Sports Drink (0.45),Cider (Alcoholic) (0.44),Cider (0.38),True
Coop,KÆRGÅRDEN SMØRBAR,27.48,SMØR & FEDTSTOFFER,,,200,GR.,2025-05-26,kærgården smørbar,carrot butterable,Butter & Fats,carrot butterable Butter & Fats,carrot butterable Butter & Fats,Butter,Butter (0.60),Carrots (0.57),Nut Butter (0.56),True
Coop,"HYTTEOST 1,5%",12.85,HYTTEOST,,,200,GR.,2025-05-26,"hytteost ,",cottage cheese,Cottage Cheese,cottage cheese Cottage Cheese,cottage cheese Cottage Cheese,Cottage Cheese,Cottage Cheese (0.94),Cream Cheese (0.72),Cheese Block (0.61),True
Coop,FRAICHE 9%,20.83,SYRNEDE PRODUKTER,,,500,GR.,2025-05-26,fraiche,fraiche,Soured Products,fraiche Soured Products,fraiche Soured Products,Dried Fruit,Dried Fruit (0.37),Whipping Cream (0.35),Flavored Water (0.34),True
Coop,BENEDIKTINER,13.9,ALKOHOLFRI ØL/VIN,,,50,CL.,2025-05-26,benediktiner,benedictines,Non-Alcoholic Beer/Wine,benedictines Non-Alcoholic Beer/Wine,benedictines Non-Alcoholic Beer/Wine,Cider (Alcoholic),Cider (Alcoholic) (0.52),Sports Drink (0.41),Cider (0.37),True
Coop,EKS. JOMF.OLIVENOLIE,54.43,"OLIE, EDDIKE & BALSAMICO",,,500,ML.,2025-05-26,eks jomfolivenolie,ex virgin olive oil,"Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic",Garlic,Garlic (0.39),Orange Juice (0.37),Vegetable Juice (0.37),True
Coop,FREIXENET,48.19,ALKOHOLFRI ØL/VIN,,,75,CL.,2025-05-26,freixenet,freixenet,Non-Alcoholic Beer/Wine,freixenet Non-Alcoholic Beer/Wine,freixenet Non-Alcoholic Beer/Wine,Cider (Alcoholic),Cider (Alcoholic) (0.53),Sports Drink (0.43),Cider (0.39),True
Coop,JORDBÆR,9.29,SAFT M.V.,,,1,LTR.,2025-05-26,jordbær,strawberries,Squash/Concentrate etc.,strawberries Squash/Concentrate etc.,strawberries Squash/Concentrate etc.,Strawberries,Strawberries (0.70),Blueberries (0.58),Berries (0.55),True
Coop,MILD OST 13%,43.11,SKÆREOST,,,467,GR.,2025-05-26,mild ost,mild cheese,Block Cheese,mild cheese Block Cheese,mild cheese Block Cheese,Cheese Block,Cheese Block (0.84),Cream Cheese (0.68),Cottage Cheese (0.67),True
Coop,"GRØN TUBORG 4,6%",4.3,ØL,,,33,CL.,2025-05-26,"grøn tuborg ,",green tuborg,Beer,green tuborg Beer,green tuborg Beer,Sports Drink,Sports Drink (0.50),Cola (0.45),Berry Juice (0.45),True
Coop,STATE ENERGY,14.34,ENERGIDRIKKE,,,40,CL.,2025-05-26,state energy,state energy,Energy Drinks,state energy Energy Drinks,state energy Energy Drinks,Energy Drink,Energy Drink (0.80),Sports Drink (0.50),Soda (0.41),True
Coop,GÆR,1.52,GÆR,,,50,GR.,2025-05-26,gær,yeast,Yeast,yeast Yeast,yeast Yeast,Rye Bread,Rye Bread (0.37),Rye Flour (0.35),Bread Loaf (0.33),True
Coop,GRILL FLÆSK BBQ,31.08,GRIS,,,300,GR.,2025-05-26,grill flæsk bbq,Barbecue pork bbq,Pork,Barbecue pork bbq Pork,Barbecue pork bbq Pork,Pork Chops,Pork Chops (0.58),Pork Mince (0.52),Beef (0.45),True
Coop,INSTANT KAFFE,85.36,INSTANT KAFFE,,,200,GR.,2025-05-26,instant kaffe,instant coffee,Instant Coffee,instant coffee Instant Coffee,instant coffee Instant Coffee,Instant Coffee,Instant Coffee (0.94),Coffee (0.70),Ground Coffee (0.62),True
Coop,KYLLINGEINDERFILET,37.32,KYLLING,,,300,GR.,2025-05-26,kyllingeinderfilet,chicken inner fillet,Chicken,chicken inner fillet Chicken,chicken inner fillet Chicken,Fish Fillet,Fish Fillet (0.58),Chicken Breast (0.56),Chicken Mixed Cuts (0.54),True
Coop,TACO SHELLS,14.89,TEX MEX,,,135,GR.,2025-05-26,taco shells,taco shells,Tex Mex,taco shells Tex Mex,taco shells Tex Mex,Tortilla Wraps,Tortilla Wraps (0.47),Buns (0.34),Feta Cheese (0.32),True
Coop,OAT BARISTA,19.2,PLANTEDRIKKE,,,1,LTR.,2025-05-26,oat barista,oat barista,Plant Drinks,oat barista Plant Drinks,oat barista Plant Drinks,Cocoa Drink,Cocoa Drink (0.46),Plant Milk (0.44),Orange Juice (0.42),True
Coop,HK. OKSEKØD 15-18%,48.35,HAKKET KØD,,,400,GR.,2025-05-26,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),True
Coop,ØKO FALAFEL,26.38,PLANTEBASEREDE ALTERNATIVER,,,350,GR.,2025-05-26,falafel,falafel,Plant-Based Alternatives,falafel Plant-Based Alternatives,falafel Plant-Based Alternatives,Cauliflower,Cauliflower (0.34),Plant Milk (0.34),Feta Cheese (0.32),True
Coop,DIJON SENNEP,12.48,"KETCHUP, REMOULADE, MAYONNAISE M.V.",,,370,GR.,2025-05-26,dijon sennep,Dijon mustard,"Ketchup, Remoulade, Mayonnaise etc.","Dijon mustard Ketchup, Remoulade, Mayonnaise etc.","Dijon mustard Ketchup, Remoulade, Mayonnaise etc.",Mayonnaise,Mayonnaise (0.61),Ketchup (0.57),Mustard (0.56),True
Coop,HK. OKSEKØD 8-12%,47.53,HAKKET KØD,,,400,GR.,2025-05-26,hk oksekød,hek beef,Minced Meat,hek beef Minced Meat,hek beef Minced Meat,Beef Mince,Beef Mince (0.69),Beef (0.61),Pork Mince (0.54),True
Coop,NYE UDL. KARTOFLER,9.81,KARTOFLER & LØG,,,650,GR.,2025-05-26,nye udl kartofler,New potatoes,Potatoes & Onions,New potatoes Potatoes & Onions,New potatoes Potatoes & Onions,Potatoes,Potatoes (0.73),Onions (0.61),Tomatoes (0.41),True
Coop,HOLIDAY DIPMIX,12.01,CHIPS OG SNACKS,,,17,GR.,2025-05-26,holiday dipmix,holiday dipmix,Chips and Snacks,holiday dipmix Chips and Snacks,holiday dipmix Chips and Snacks,Chips,Chips (0.58),Biscuits (0.42),Candy (0.42),True
Coop,HAKKEDE TOMATER,6.68,KONSERVES & SURVARER,,,400,GR.,2025-05-26,hakkede tomater,chopped tomatoes,Canned Goods & Pickles,chopped tomatoes Canned Goods & Pickles,chopped tomatoes Canned Goods & Pickles,Canned Fruit,Canned Fruit (0.62),Pickles (0.60),Tomatoes (0.59),True
Coop,"DIAMOND HILL 13,5%",126.29,RØDVIN,,,3,LTR.,2025-05-26,"diamond hill ,",Diamond hill,Red Wine,Diamond hill Red Wine,Diamond hill Red Wine,Wine,Berry Juice (0.41),Sports Drink (0.40),Grape Juice (0.39),True
Coop,GRISEMØRBRAD,64.03,GRIS,,,0.6,KG.,2025-05-26,grisemørbrad,Porcine tenderloin,Pork,Porcine tenderloin Pork,Porcine tenderloin Pork,Pork,Pork Mince (0.62),Pork Chops (0.48),Beef Mince (0.41),True
Coop,ML SKIVEOST 45+,35.92,SKIVESKÅRET,,,300,GR.,2025-05-26,ml skiveost +,ml disc cheese,Sliced,ml disc cheese Sliced,ml disc cheese Sliced,Cheese Slices,Cheese Slices (0.64),Cream Cheese (0.52),Cheese Block (0.51),True
Coop,HVIDLØGSOST,22.27,SMØREOST,,,150,GR.,2025-05-26,hvidløgsost,garlic cheese,Spreadable Cheese,garlic cheese Spreadable Cheese,garlic cheese Spreadable Cheese,Cottage Cheese,Cottage Cheese (0.60),Garlic (0.59),Cream Cheese (0.58),True
Coop,ONE GUAVA,6.27,ENERGIDRIKKE,,,50,CL.,2025-05-26,one guava,One guava,Energy Drinks,One guava Energy Drinks,One guava Energy Drinks,Energy Drink,Energy Drink (0.67),Mango Juice (0.50),Multivitamin Juice (0.47),True
Coop,KYLLINGEBRYSTFILET,39.23,KYLLING,,,280,GR.,2025-05-26,kyllingebrystfilet,chicken breast fillet,Chicken,chicken breast fillet Chicken,chicken breast fillet Chicken,Chicken Breast,Chicken Breast (0.78),Chicken Thighs (0.59),Fish Fillet (0.58),True
Coop,EKS. JOMFRU OLIVENOLIE,51.68,"OLIE, EDDIKE & BALSAMICO",,,500,ML.,2025-05-26,eks jomfru olivenolie,ex virgin olive oil,"Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic",Garlic,Garlic (0.39),Orange Juice (0.37),Vegetable Juice (0.37),True
Coop,PÅLÆGSCHOKOLADE,23.54,MARMELADE & CHOKOLADE PÅLÆG M.V.,,,120,GR.,2025-05-26,pålægschokolade,cold chocolate,Jam & Chocolate Spreads etc.,cold chocolate Jam & Chocolate Spreads etc.,cold chocolate Jam & Chocolate Spreads etc.,Chocolate,Chocolate (0.64),Ice Cream (0.49),Cocoa Milk (0.45),True
Coop,CREAM COOKIES,10.13,"KIKS, KAGER & KNÆKBRØD",,,230,GR.,2025-05-26,cream cookies,cream cookies,"Biscuits, Cakes & Crispbread","cream cookies Biscuits, Cakes & Crispbread","cream cookies Biscuits, Cakes & Crispbread",Biscuits,Biscuits (0.71),Crispbread (0.63),Fish Cakes (0.51),True
Coop,MINERALVAND,2.6,"SODAVAND, VAND, SMOOTHIES M.V.",,,50,CL.,2025-05-26,mineralvand,mineral waters,"Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.","mineral waters Soft Drinks, Water, Smoothies etc.",Flavored Water,Flavored Water (0.57),Sparkling Water (0.47),Soda (0.47),True
Coop,PARBOILED RIS,11.68,"RIS & PASTA, MV",,,1,KG.,2025-05-26,parboiled ris,parboiled rice,"Rice & Pasta, etc.","parboiled rice Rice & Pasta, etc.","parboiled rice Rice & Pasta, etc.",Rice,Rice (0.65),Pasta (0.50),Pasta Sauce (0.49),True
Coop,GULERØDDER,11.78,GROV GRØNT,,,1,KG.,2025-05-26,gulerødder,Carrots,Coarse Vegetables,Carrots Coarse Vegetables,Carrots Coarse Vegetables,Carrots,Carrots (0.79),Frozen Vegetables (0.52),Cabbage (0.52),True
Coop,TUN I VAND,19.95,FISKEKONSERVES,,,168,GR.,2025-05-26,tun i vand,tuna in water,Canned Fish,tuna in water Canned Fish,tuna in water Canned Fish,Tuna (Canned),Tuna (Canned) (0.87),Canned Fruit (0.47),Smoked Salmon (0.47),True
Coop,ASPARGESSUPPE,12.37,KONSERVES & SURVARER,,,400,GR.,2025-05-26,aspargessuppe,Asparagus soup,Canned Goods & Pickles,Asparagus soup Canned Goods & Pickles,Asparagus soup Canned Goods & Pickles,Pickles,Pickles (0.54),Canned Fruit (0.52),Canned Peaches (0.49),True
Coop,HAVRE FRAS,41.26,MORGENMAD,,,375,GR.,2025-05-26,havre fras,oat phrase,Breakfast,oat phrase Breakfast,oat phrase Breakfast,Waffles,Waffles (0.41),Eggs (0.40),Toast Bread (0.38),True
Coop,EKS. JOMFRU OLIVENOLIE,48.38,"OLIE, EDDIKE & BALSAMICO",,,750,ML.,2025-05-26,eks jomfru olivenolie,ex virgin olive oil,"Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic","ex virgin olive oil Oil, Vinegar & Balsamic",Garlic,Garlic (0.39),Orange Juice (0.37),Vegetable Juice (0.37),True
Coop,STORE HOTDOGBRØD,14.2,FAST FOOD BRØD,,,360,GR.,2025-05-26,store hotdogbrød,Big hot dogbread,Fast Food Bread,Big hot dogbread Fast Food Bread,Big hot dogbread Fast Food Bread,Sandwich Bread,Sandwich Bread (0.62),Crispbread (0.57),Bread Loaf (0.55),True
Coop,GRILLBØFFER MED KRYDDERIER,35.79,OKSEKØD,,,300,GR.,2025-05-26,grillbøffer med krydderier,barbecue steaks with spices,Beef,barbecue steaks with spices Beef,barbecue steaks with spices Beef,Barbecue,Beef (0.70),Beef Mince (0.49),Sausage (0.45),True
Coop,RIBERHUS ML 45+,74.39,SKÆREOST,,,468,GR.,2025-05-26,riberhus ml +,riberhus ml,Block Cheese,riberhus ml Block Cheese,riberhus ml Block Cheese,Cheese Block,Cheese Block (0.71),Cottage Cheese (0.57),Cream Cheese (0.56),True
Coop,SØDMÆLKSBRØD,20.3,BRØD,,,600,GR.,2025-05-26,sødmælksbrød,whole milk bread,Bread,whole milk bread Bread,whole milk bread Bread,Bread Loaf,Bread Loaf (0.69),Toast Bread (0.67),Sandwich Bread (0.67),True
Coop,KARSE,7.31,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,karse,Cress,Herbs & Flavour Enhancers,Cress Herbs & Flavour Enhancers,Cress Herbs & Flavour Enhancers,Herbal Tea,Herbal Tea (0.44),Fruit Mix (0.36),Fruit Juice (Mixed) (0.36),True
Coop,SANTA CAROLINA 13%,135.72,HVIDVIN,,,3,LTR.,2025-05-26,santa carolina,Santa carolina,White Wine,Santa carolina White Wine,Santa carolina White Wine,Wine,Cider (Alcoholic) (0.42),Pear Cider (0.40),Cocoa Drink (0.39),True
Coop,ØKO. BLÅBÆR,21.78,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",,,125,GR.,2025-05-26,blåbær,Blueberries,"Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit","Blueberries Melon, Berries, Grapes & Exotic Fruit",Blueberries,Blueberries (0.74),Berries (0.65),Strawberries (0.60),True
Coop,GOUDA SKIVEOST 48+,35.48,SKIVESKÅRET,,,400,GR.,2025-05-26,gouda skiveost +,Gouda disc cheese,Sliced,Gouda disc cheese Sliced,Gouda disc cheese Sliced,Cheese Slices,Cheese Slices (0.60),Cream Cheese (0.51),Cottage Cheese (0.49),True
Coop,LURPAK PLANTEBASERET,26.12,SMØR & FEDTSTOFFER,,,200,GR.,2025-05-26,lurpak plantebaseret,Lurpak plant based,Butter & Fats,Lurpak plant based Butter & Fats,Lurpak plant based Butter & Fats,Nut Butter,Nut Butter (0.54),Butter (0.53),Plant Milk (0.39),True
Coop,FRUGTSTÆNGER,19.02,NØDDER & TØRRET FRUGT,,,100,GR.,2025-05-26,frugtstænger,Fruit poles,Nuts & Dried Fruit,Fruit poles Nuts & Dried Fruit,Fruit poles Nuts & Dried Fruit,Dried Fruit,Dried Fruit (0.68),Canned Fruit (0.60),Fruit Mix (0.58),True
Coop,ÆGTE MAYONNAISE,21.11,"KETCHUP, REMOULADE, MAYONNAISE M.V.",,,375,GR.,2025-05-26,ægte mayonnaise,real mayonnaise,"Ketchup, Remoulade, Mayonnaise etc.","real mayonnaise Ketchup, Remoulade, Mayonnaise etc.","real mayonnaise Ketchup, Remoulade, Mayonnaise etc.",Mayonnaise,Mayonnaise (0.74),Ketchup (0.54),Whipping Cream (0.37),True
Coop,KANELSNEGL,9.74,BAVINCHI BAGER,,,105,GR.,2025-05-26,kanelsnegl,Cinnamon snail,Bavinchi Bakery,Cinnamon snail Bavinchi Bakery,Cinnamon snail Bavinchi Bakery,Crispbread,Crispbread (0.43),Biscuits (0.41),Fish Cakes (0.41),True
Coop,"APPELSINJUICE, BRIK",5.31,JUICE M.V.,,,25,CL.,2025-05-26,"appelsinjuice, brik","orange juice, piece",Juice etc.,"orange juice, piece Juice etc.","orange juice, piece Juice etc.",Orange Juice,Orange Juice (0.80),Fruit Juice (Mixed) (0.72),Juice (0.70),True
Coop,RØDLØG,8.41,KARTOFLER & LØG,,,500,GR.,2025-05-26,rødløg,red onions,Potatoes & Onions,red onions Potatoes & Onions,red onions Potatoes & Onions,Onions,Onions (0.75),Potatoes (0.63),Garlic (0.45),True
Coop,SUN LOLLY,21.76,FRYS-SELV-IS,,,480,ML.,2025-05-26,sun lolly,sun lolly,Freeze-Yourself Ice Cream,sun lolly Freeze-Yourself Ice Cream,sun lolly Freeze-Yourself Ice Cream,Ice Cream,Ice Cream (0.67),Whipping Cream (0.46),Iced Tea (0.43),True
Coop,SUKKER,10.19,"MEL, SUKKER, BAGNING",,,1,KG.,2025-05-26,sukker,sugar,"Flour, Sugar, Baking","sugar Flour, Sugar, Baking","sugar Flour, Sugar, Baking",Wheat Flour,Wheat Flour (0.64),Rye Flour (0.56),Baking Mix (0.55),True
Coop,HAKKEDE TOMATER,5.67,KONSERVES & SURVARER,,,400,GR.,2025-05-26,hakkede tomater,chopped tomatoes,Canned Goods & Pickles,chopped tomatoes Canned Goods & Pickles,chopped tomatoes Canned Goods & Pickles,Canned Fruit,Canned Fruit (0.62),Pickles (0.60),Tomatoes (0.59),True
Coop,SALTE SPIRALER,12.79,CHIPS OG SNACKS,,,175,GR.,2025-05-26,salte spiraler,Salt spirals,Chips and Snacks,Salt spirals Chips and Snacks,Salt spirals Chips and Snacks,Chips,Chips (0.57),Candy (0.46),Tuna (Canned) (0.43),True
Coop,APPELSINJUICE,16.54,JUICE M.V.,,,1,LTR.,2025-05-26,appelsinjuice,orange juice,Juice etc.,orange juice Juice etc.,orange juice Juice etc.,Orange Juice,Orange Juice (0.87),Juice (0.74),Apple Juice (0.73),True
Coop,PISKEFLØDE 36%,15.5,FLØDE M.V.,,,0.25,LTR.,2025-05-26,piskefløde,whip cream,Cream etc.,whip cream Cream etc.,whip cream Cream etc.,Whipping Cream,Whipping Cream (0.80),Ice Cream (0.59),Cream Cheese (0.54),True
Coop,FRUGTSNACKS,3.08,NØDDER & TØRRET FRUGT,,,10,GR.,2025-05-26,frugtsnacks,Fruit snacks,Nuts & Dried Fruit,Fruit snacks Nuts & Dried Fruit,Fruit snacks Nuts & Dried Fruit,Dried Fruit,Dried Fruit (0.72),Canned Fruit (0.67),Fruit Mix (0.64),True
Coop,INSTANT KAFFE,38.06,INSTANT KAFFE,,,100,GR.,2025-05-26,instant kaffe,instant coffee,Instant Coffee,instant coffee Instant Coffee,instant coffee Instant Coffee,Instant Coffee,Instant Coffee (0.94),Coffee (0.70),Ground Coffee (0.62),True
Coop,HOLIDAY DIPMIX,4.04,CHIPS OG SNACKS,,,16,GR.,2025-05-26,holiday dipmix,holiday dipmix,Chips and Snacks,holiday dipmix Chips and Snacks,holiday dipmix Chips and Snacks,Chips,Chips (0.58),Biscuits (0.42),Candy (0.42),True
Coop,FRUGTSNACKS,2.95,NØDDER & TØRRET FRUGT,,,10,GR.,2025-05-26,frugtsnacks,Fruit snacks,Nuts & Dried Fruit,Fruit snacks Nuts & Dried Fruit,Fruit snacks Nuts & Dried Fruit,Dried Fruit,Dried Fruit (0.72),Canned Fruit (0.67),Fruit Mix (0.64),True
Coop,ÆBLECIDER EDDIKE,26.13,"OLIE, EDDIKE & BALSAMICO",,,500,ML.,2025-05-26,æblecider eddike,apple cider vinegar,"Oil, Vinegar & Balsamic","apple cider vinegar Oil, Vinegar & Balsamic","apple cider vinegar Oil, Vinegar & Balsamic",Vinegar,Apple Cider (0.53),Cider (0.50),Cider (Alcoholic) (0.49),True
Coop,SALATOST TERN 45+,26.43,MADLAVNINGSOST M.V.,,,325,GR.,2025-05-26,salatost tern +,Salad cheese tern,Cooking Cheese etc.,Salad cheese tern Cooking Cheese etc.,Salad cheese tern Cooking Cheese etc.,Cottage Cheese,Cottage Cheese (0.63),Cream Cheese (0.60),Cheese Slices (0.57),True
Coop,KARTOFLER,8.03,KARTOFLER & LØG,,,1,KG.,2025-05-26,kartofler,potatoes,Potatoes & Onions,potatoes Potatoes & Onions,potatoes Potatoes & Onions,Potatoes,Potatoes (0.80),Onions (0.68),Tomatoes (0.46),True
Coop,TEX MEX OST,17.32,MADLAVNINGSOST M.V.,,,150,GR.,2025-05-26,tex mex ost,tex mex cheese,Cooking Cheese etc.,tex mex cheese Cooking Cheese etc.,tex mex cheese Cooking Cheese etc.,Cream Cheese,Cream Cheese (0.56),Cottage Cheese (0.55),Cheese Block (0.53),True
