Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned,Translated Name Cleaned,Context Name,Product,Best Category,Top 1,Top 2,Top 3,Synthetic
Coop,"AUSSIE RULES 13,5%",42.74,RØDVIN,,,75,CL.,2025-05-26,2025-04-27,"aussie rules ,",aussie rules,aussie rules RØDVIN,aussie rules RØDVIN,Knækbrød,Knækbrød (0.32),Beef Mince (0.20),Frikadeller (0.20),True
Coop,GAMMEL INGSTRUP 45+,91.88,SKÆREOST,,,0.65,KG.,2025-05-26,2025-04-27,gammel ingstrup +,old singstrup,old singstrup SKÆREOST,old singstrup SKÆREOST,Knækbrød,Knækbrød (0.54),Frikadeller (0.33),Skyr (0.24),True
Coop,FLØDEOST,15.64,SMØREOST,,,150,GR.,2025-05-26,2025-04-27,flødeost,cream cheese,cream cheese SMØREOST,cream cheese SMØREOST,Cream Cheese,Cream Cheese (0.71),Cottage Cheese (0.60),Cheese Block (0.54),True
Coop,TYKSTEGSBØFFER,75.64,OKSEKØD,,,300,GR.,2025-05-26,2025-04-27,tykstegsbøffer,fat roast steaks,fat roast steaks OKSEKØD,fat roast steaks OKSEKØD,Beef Steak,Beef Steak (0.62),Knækbrød (0.46),Beef Mince (0.45),True
Coop,PISKEFLØDE 36%,16.73,FLØDE M.V.,,,0.25,LTR.,2025-05-26,2025-04-27,piskefløde,whip cream,whip cream FLØDE M.V.,whip cream FLØDE M.V.,Whipping Cream,Whipping Cream (0.62),Ice Cream (0.43),Cream Cheese (0.39),True
Coop,CAFFE LATTE,38.09,INSTANT KAFFE,,,14,STK.,2025-05-26,2025-04-27,caffe latte,caffe latte,caffe latte INSTANT KAFFE,caffe latte INSTANT KAFFE,Instant Coffee,Instant Coffee (0.66),Coffee (0.63),Ground Coffee (0.57),True
Coop,FILET ALA MØRBRAD,45.39,GRIS,,,400,GR.,2025-05-26,2025-04-27,filet ala mørbrad,fillets ala tenderloin,fillets ala tenderloin GRIS,fillets ala tenderloin GRIS,Fish Fillet,Fish Fillet (0.55),Beef Mince (0.36),Sausage (0.36),True
Coop,ØKO. RØDBEDER,1.59,GROV GRØNT,,,0.1,KG.,2025-05-26,2025-04-27,rødbeder,Beetroot,Beetroot GROV GRØNT,Beetroot GROV GRØNT,Knækbrød,Knækbrød (0.38),Bouillon (0.24),Frikadeller (0.23),True
Coop,APPELSIN,21.55,JUICE M.V.,,,1.5,LTR.,2025-05-26,2025-04-27,appelsin,orange,orange JUICE M.V.,orange JUICE M.V.,Orange Juice,Orange Juice (0.80),Juice (0.66),Fruit Juice (Mixed) (0.64),True
Coop,SALATOST,12.43,MADLAVNINGSOST M.V.,,,100,GR.,2025-05-26,2025-04-27,salatost,Salad cheese,Salad cheese MADLAVNINGSOST M.V.,Salad cheese MADLAVNINGSOST M.V.,Pasta Salad,Pasta Salad (0.60),Mixed Salad (0.58),Cottage Cheese (0.55),True
Coop,"MINIMÆLK 0,4%",13.53,MÆLK M.V.,,,1,LTR.,2025-05-26,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),True
Coop,SOLSIKKERUGBRØD,25.04,RUGBRØD,,,950,GR.,2025-05-26,2025-04-27,solsikkerugbrød,sunflower-seed bread,sunflower-seed bread RUGBRØD,sunflower-seed bread RUGBRØD,Rye Bread,Rye Bread (0.58),Bread Loaf (0.55),Sandwich Bread (0.52),True
Coop,STATE ENERGY,9.8,ENERGIDRIKKE,,,35,CL.,2025-05-26,2025-04-27,state energy,state energy,state energy ENERGIDRIKKE,state energy ENERGIDRIKKE,Energy Drink,Energy Drink (0.43),Knækbrød (0.24),Parmesan (0.20),True
Coop,"NATUREL YOGHURT 0,5%",21.54,YOGHURT M.V.,,,1,KG.,2025-05-26,2025-04-27,"naturel yoghurt ,",natural yogurt,natural yogurt YOGHURT M.V.,natural yogurt YOGHURT M.V.,Yogurt,Yogurt (0.78),Herbal Tea (0.40),Milk (0.37),True
Coop,TOMAT PASTA,5.25,KONSERVES & SURVARER,,,140,GR.,2025-05-26,2025-04-27,tomat pasta,tomato paste,tomato paste KONSERVES & SURVARER,tomato paste KONSERVES & SURVARER,Tomato Paste,Tomato Paste (0.77),Tomatoes (0.54),Tinned Tomatoes (0.48),True
Coop,ÆBLER I POSE,19.45,"PÆRE, ÆBLE, BANAN & CITRUSFRUGT",,,1.5,KG.,2025-05-26,2025-04-27,æbler i pose,apples in bag,"apples in bag PÆRE, ÆBLE, BANAN & CITRUSFRUGT","apples in bag PÆRE, ÆBLE, BANAN & CITRUSFRUGT",Apples,Apples (0.56),Canned Fruit (0.52),Fruit Mix (0.46),True
Coop,ØKOLOGISKE ÆG,35.51,ÆG,,,10,STK.,2025-05-26,2025-04-27,æg,eggs,eggs ÆG,eggs ÆG,Eggs,Eggs (0.73),Biscuits (0.31),Melons (0.31),True
Coop,RØD PEBER,8.49,"AGURK, TOMAT & PEBERFRUGT",,,1,STK.,2025-05-26,2025-04-27,rød peber,red pepper,"red pepper AGURK, TOMAT & PEBERFRUGT","red pepper AGURK, TOMAT & PEBERFRUGT",Chili Peppers,Chili Peppers (0.43),Bell Peppers (0.43),Vegetable Juice (0.38),True
Coop,MOZZARELLA,9.67,MADLAVNINGSOST M.V.,,,125,GR.,2025-05-26,2025-04-27,mozzarella,Mozzarella,Mozzarella MADLAVNINGSOST M.V.,Mozzarella MADLAVNINGSOST M.V.,Mozzarella,Mozzarella (0.79),Cottage Cheese (0.42),Pizza (0.41),True
Coop,"MINIMÆLK 0,4%",16.3,MÆLK M.V.,,,1,LTR.,2025-05-26,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),True
Coop,RIBBENSSTEG 900-1200G,79.87,GRIS,,,900,GR.,2025-05-26,2025-04-27,ribbenssteg g,rib roast g,rib roast g GRIS,rib roast g GRIS,Beef Mince,Beef Mince (0.39),Beef Steak (0.39),Ham Slices (0.37),True
Coop,SOLSIKKERUGBRØD,14.32,RUGBRØD,,,475,GR.,2025-05-26,2025-04-27,solsikkerugbrød,sunflower-seed bread,sunflower-seed bread RUGBRØD,sunflower-seed bread RUGBRØD,Rye Bread,Rye Bread (0.58),Bread Loaf (0.55),Sandwich Bread (0.52),True
Coop,PORT GUDHJEM,15.93,SPECIALOST,,,100,GR.,2025-05-26,2025-04-27,port gudhjem,port godhome,port godhome SPECIALOST,port godhome SPECIALOST,Liver Pâté,Liver Pâté (0.22),Fish Fillet (0.20),Cottage Cheese (0.18),True
Coop,MAYONNAISE,11.38,"KETCHUP, REMOULADE, MAYONNAISE M.V.",,,400,GR.,2025-05-26,2025-04-27,mayonnaise,mayonnaise,"mayonnaise KETCHUP, REMOULADE, MAYONNAISE M.V.","mayonnaise KETCHUP, REMOULADE, MAYONNAISE M.V.",Mayonnaise,Mayonnaise (0.72),Ketchup (0.52),Whipping Cream (0.40),True
Coop,HK. OKSEKØD 4-7%,63.88,HAKKET KØD,,,350,GR.,2025-05-26,2025-04-27,hk oksekød,hek beef,hek beef HAKKET KØD,hek beef HAKKET KØD,Knækbrød,Knækbrød (0.55),Beef Steak (0.48),Beef Mince (0.47),True
Coop,"MINIMÆLK 0,4%",14.45,MÆLK M.V.,,,1,LTR.,2025-05-26,2025-04-27,"minimælk ,",mini-milk,mini-milk MÆLK M.V.,mini-milk MÆLK M.V.,Milk,Milk (0.59),Plant Milk (0.50),Cocoa Milk (0.46),True
Coop,EKS. JOMFRU OLIVENOLIE,60.51,"OLIE, EDDIKE & BALSAMICO",,,500,ML.,2025-05-26,2025-04-27,eks jomfru olivenolie,ex virgin olive oil,"ex virgin olive oil OLIE, EDDIKE & BALSAMICO","ex virgin olive oil OLIE, EDDIKE & BALSAMICO",Orange Juice,Orange Juice (0.35),Avocados (0.35),Mango Juice (0.34),True
Coop,"TUBORG CLASSIC 4,6%",4.16,ØL,,,33,CL.,2025-05-26,2025-04-27,"tuborg classic ,",tuborg classic,tuborg classic ØL,tuborg classic ØL,Knækbrød,Knækbrød (0.37),Frikadeller (0.29),Tea (0.23),True
Coop,KIRSEBÆRVIN 14%,34.63,HEDVIN/APERITIF,,,75,CL.,2025-05-26,2025-04-27,kirsebærvin,cherry wine,cherry wine HEDVIN/APERITIF,cherry wine HEDVIN/APERITIF,Cider (Alcoholic),Cider (Alcoholic) (0.44),Grape Juice (0.44),Pear Cider (0.40),True
Coop,SUPPEHORN,9.85,"RIS & PASTA, MV",,,500,GR.,2025-05-26,2025-04-27,suppehorn,Soup horns,"Soup horns RIS & PASTA, MV","Soup horns RIS & PASTA, MV",Pasta,Pasta (0.50),Pasta Sauce (0.50),Pasta Salad (0.45),True
Coop,HK. BØFFER M/BACON,34.34,OKSEKØD,,,250,GR.,2025-05-26,2025-04-27,hk bøffer mbacon,hep steaks bacon,hep steaks bacon OKSEKØD,hep steaks bacon OKSEKØD,Beef Steak,Beef Steak (0.54),Knækbrød (0.47),Beef Mince (0.45),True
Coop,ØKO. MYNTE,14.73,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,2025-04-27,mynte,mint,mint KRYDDERURTER & SMAGSFORSTÆRKERE,mint KRYDDERURTER & SMAGSFORSTÆRKERE,Knækbrød,Knækbrød (0.43),Frikadeller (0.31),Margarine (0.29),True
Coop,INNOCENT JUICE,19.7,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",,,900,ML.,2025-05-26,2025-04-27,innocent juice,Innocent juice,"Innocent juice JUICE, KAKAO, DRIKKEYOGHURT M.V.","Innocent juice JUICE, KAKAO, DRIKKEYOGHURT M.V.",Juice,Juice (0.63),Mango Juice (0.62),Fruit Juice (Mixed) (0.59),True
Coop,STATE ENERGY,14.63,ENERGIDRIKKE,,,40,CL.,2025-05-26,2025-04-27,state energy,state energy,state energy ENERGIDRIKKE,state energy ENERGIDRIKKE,Energy Drink,Energy Drink (0.43),Knækbrød (0.24),Parmesan (0.20),True
Coop,PARBOILED RIS,8.51,"RIS & PASTA, MV",,,500,GR.,2025-05-26,2025-04-27,parboiled ris,parboiled rice,"parboiled rice RIS & PASTA, MV","parboiled rice RIS & PASTA, MV",Rice,Rice (0.56),Pasta (0.50),Pasta Sauce (0.47),True
Coop,OREGANO,6.12,KRYDDERIER,,,25,GR.,2025-05-26,2025-04-27,oregano,oregano,oregano KRYDDERIER,oregano KRYDDERIER,Garlic,Garlic (0.37),Mozzarella (0.36),Frikadeller (0.32),True
Coop,STATE ENERGY,13.8,ENERGIDRIKKE,,,40,CL.,2025-05-26,2025-04-27,state energy,state energy,state energy ENERGIDRIKKE,state energy ENERGIDRIKKE,Energy Drink,Energy Drink (0.43),Knækbrød (0.24),Parmesan (0.20),True
Coop,MILD SKIVEOST 30+,32.4,SKIVESKÅRET,,,300,GR.,2025-05-26,2025-04-27,mild skiveost +,mild disc cheese,mild disc cheese SKIVESKÅRET,mild disc cheese SKIVESKÅRET,Cheese Slices,Cheese Slices (0.55),Cottage Cheese (0.54),Cheese Block (0.52),True
Coop,PITABRØD,30.42,FAST FOOD BRØD,,,220,GR.,2025-05-26,2025-04-27,pitabrød,Pita bread,Pita bread FAST FOOD BRØD,Pita bread FAST FOOD BRØD,Sandwich Bread,Sandwich Bread (0.51),Toast Bread (0.49),Bread Loaf (0.49),True
Coop,SOLSIKKERUGBRØD,9.97,RUGBRØD,,,600,GR.,2025-05-26,2025-04-27,solsikkerugbrød,sunflower-seed bread,sunflower-seed bread RUGBRØD,sunflower-seed bread RUGBRØD,Rye Bread,Rye Bread (0.58),Bread Loaf (0.55),Sandwich Bread (0.52),True
Coop,PÅLÆGSCHOKOLADE,23.34,MARMELADE & CHOKOLADE PÅLÆG M.V.,,,120,GR.,2025-05-26,2025-04-27,pålægschokolade,cold chocolate,cold chocolate MARMELADE & CHOKOLADE PÅLÆG M.V.,cold chocolate MARMELADE & CHOKOLADE PÅLÆG M.V.,Chocolate,Chocolate (0.55),Ice Cream (0.43),Cocoa Milk (0.40),True
Coop,HK. KYLLINGEKØD 7-10%,35.97,HAKKET KØD,,,400,GR.,2025-05-26,2025-04-27,hk kyllingekød,hp chicken meat,hp chicken meat HAKKET KØD,hp chicken meat HAKKET KØD,Chicken Breast,Chicken Breast (0.47),Knækbrød (0.46),Pork Mince (0.44),True
Coop,BRIOCHE HOTDOG,21.97,FAST FOOD BRØD,,,250,GR.,2025-05-26,2025-04-27,brioche hotdog,brioche hotdog,brioche hotdog FAST FOOD BRØD,brioche hotdog FAST FOOD BRØD,Sausage,Sausage (0.41),Knækbrød (0.40),Beef Mince (0.37),True
Coop,"PILSNER 4,6%",35.04,ØL,,,1.98,LTR.,2025-05-26,2025-04-27,"pilsner ,",Pilsner,Pilsner ØL,Pilsner ØL,Knækbrød,Knækbrød (0.47),Frikadeller (0.41),Pickles (0.30),True
Coop,MAJS,9.09,GROV GRØNT,,,1,STK.,2025-05-26,2025-04-27,majs,maize,maize GROV GRØNT,maize GROV GRØNT,Corn,Corn (0.34),Knækbrød (0.33),Wheat Flour (0.30),True
Coop,ØKO. BASILIKUM,16.47,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,2025-04-27,basilikum,basil,basil KRYDDERURTER & SMAGSFORSTÆRKERE,basil KRYDDERURTER & SMAGSFORSTÆRKERE,Knækbrød,Knækbrød (0.44),Frikadeller (0.39),Margarine (0.27),True
Coop,PITABRØD,17.46,FAST FOOD BRØD,,,500,GR.,2025-05-26,2025-04-27,pitabrød,Pita bread,Pita bread FAST FOOD BRØD,Pita bread FAST FOOD BRØD,Sandwich Bread,Sandwich Bread (0.51),Toast Bread (0.49),Bread Loaf (0.49),True
Coop,TOMATER VEJ SELV,3.27,"AGURK, TOMAT & PEBERFRUGT",,,0.12,KG.,2025-05-26,2025-04-27,tomater vej selv,tomatoes road yourself,"tomatoes road yourself AGURK, TOMAT & PEBERFRUGT","tomatoes road yourself AGURK, TOMAT & PEBERFRUGT",Tomatoes,Tomatoes (0.59),Tinned Tomatoes (0.49),Tomato Paste (0.44),True
Coop,ESPRESSO INTENSO,19.78,INSTANT KAFFE,,,10,STK.,2025-05-26,2025-04-27,espresso intenso,espresso intenseo,espresso intenseo INSTANT KAFFE,espresso intenseo INSTANT KAFFE,Instant Coffee,Instant Coffee (0.51),Coffee (0.43),Ground Coffee (0.38),True
Coop,SUN LOLLY,15.97,FRYS-SELV-IS,,,480,ML.,2025-05-26,2025-04-27,sun lolly,sun lolly,sun lolly FRYS-SELV-IS,sun lolly FRYS-SELV-IS,Lemons,Lemons (0.34),Pear Cider (0.29),Surimi (0.28),True
Coop,OKSEBOUILLON,19.07,SAUCER & NEM MAD,,,100,GR.,2025-05-26,2025-04-27,oksebouillon,beef broth,beef broth SAUCER & NEM MAD,beef broth SAUCER & NEM MAD,Beef Mince,Beef Mince (0.55),Beef Steak (0.53),Sausage (0.41),True
Coop,ØKO. RØDBEDER,12.95,GROV GRØNT,,,1,KG.,2025-05-26,2025-04-27,rødbeder,Beetroot,Beetroot GROV GRØNT,Beetroot GROV GRØNT,Knækbrød,Knækbrød (0.38),Bouillon (0.24),Frikadeller (0.23),True
Coop,FREIXENET,50.93,ALKOHOLFRI ØL/VIN,,,75,CL.,2025-05-26,2025-04-27,freixenet,freixenet,freixenet ALKOHOLFRI ØL/VIN,freixenet ALKOHOLFRI ØL/VIN,Knækbrød,Knækbrød (0.47),Frikadeller (0.39),Liver Pâté (0.25),True
Coop,MOZZARELLA,21.39,MADLAVNINGSOST M.V.,,,200,GR.,2025-05-26,2025-04-27,mozzarella,Mozzarella,Mozzarella MADLAVNINGSOST M.V.,Mozzarella MADLAVNINGSOST M.V.,Mozzarella,Mozzarella (0.79),Cottage Cheese (0.42),Pizza (0.41),True
Coop,EARL GREY,22.53,TE,,,200,GR.,2025-05-26,2025-04-27,earl grey,Earl grey,Earl grey TE,Earl grey TE,Bell Peppers,Bell Peppers (0.26),Tea (0.25),Mustard (0.24),True
Coop,SUN LOLLY,21.39,FRYS-SELV-IS,,,480,ML.,2025-05-26,2025-04-27,sun lolly,sun lolly,sun lolly FRYS-SELV-IS,sun lolly FRYS-SELV-IS,Lemons,Lemons (0.34),Pear Cider (0.29),Surimi (0.28),True
Coop,ESPRESSO BØNNER,147.64,KAFFE,,,1,KG.,2025-05-26,2025-04-27,espresso bønner,espresso beans,espresso beans KAFFE,espresso beans KAFFE,Coffee Beans,Coffee Beans (0.66),Coffee (0.53),Baked Beans (0.51),True
Coop,BURGER DRESSING,11.92,DRESSING,,,250,GR.,2025-05-26,2025-04-27,burger dressing,burger dressing,burger dressing DRESSING,burger dressing DRESSING,Sandwich Spread,Sandwich Spread (0.44),Mixed Salad (0.41),Sandwich Bread (0.38),True
Coop,COCA COLA,3.6,"SODAVAND, VAND, SMOOTHIES M.V.",,,33,CL.,2025-05-26,2025-04-27,coca cola,Coca Cola,"Coca Cola SODAVAND, VAND, SMOOTHIES M.V.","Coca Cola SODAVAND, VAND, SMOOTHIES M.V.",Cola,Cola (0.61),Soda (0.57),Berry Juice (0.46),True
Coop,HVIDLØG I NET,6.52,KARTOFLER & LØG,,,90,GR.,2025-05-26,2025-04-27,hvidløg i net,garlic in nets,garlic in nets KARTOFLER & LØG,garlic in nets KARTOFLER & LØG,Garlic,Garlic (0.62),Onions (0.36),Knækbrød (0.35),True
Coop,COCA COLA ZERO,12.34,"SODAVAND, VAND, SMOOTHIES M.V.",,,1.5,LTR.,2025-05-26,2025-04-27,coca cola zero,Coca Cola zero,"Coca Cola zero SODAVAND, VAND, SMOOTHIES M.V.","Coca Cola zero SODAVAND, VAND, SMOOTHIES M.V.",Cola,Cola (0.60),Soda (0.57),Berry Juice (0.46),True
Coop,KYLLINGEBRYSTFILET,42.74,KYLLING,,,450,GR.,2025-05-26,2025-04-27,kyllingebrystfilet,chicken breast fillet,chicken breast fillet KYLLING,chicken breast fillet KYLLING,Chicken Breast,Chicken Breast (0.66),Fish Fillet (0.52),Chicken Thighs (0.49),True
Coop,BEARNAISESAUCE,14.38,SAUCER & NEM MAD,,,410,GR.,2025-05-26,2025-04-27,bearnaisesauce,Bearnaise sauce,Bearnaise sauce SAUCER & NEM MAD,Bearnaise sauce SAUCER & NEM MAD,Pasta Sauce,Pasta Sauce (0.53),Beef Mince (0.35),Cream Cheese (0.35),True
Coop,ØKO. PERSILLE,16.45,KRYDDERURTER & SMAGSFORSTÆRKERE,,,1,STK.,2025-05-26,2025-04-27,persille,parsley,parsley KRYDDERURTER & SMAGSFORSTÆRKERE,parsley KRYDDERURTER & SMAGSFORSTÆRKERE,Knækbrød,Knækbrød (0.38),Parmesan (0.35),Frikadeller (0.34),True
Coop,"NAANBRØD, HVIDLØG",13.19,FAST FOOD BRØD,,,260,GR.,2025-05-26,2025-04-27,"naanbrød, hvidløg","Naan bread, garlic","Naan bread, garlic FAST FOOD BRØD","Naan bread, garlic FAST FOOD BRØD",Sandwich Bread,Sandwich Bread (0.51),Garlic (0.50),Bread Loaf (0.48),True
Coop,KAKAODRIK PULVER,24.7,KAKAO,,,400,GR.,2025-05-26,2025-04-27,kakaodrik pulver,cocoa beverage powder,cocoa beverage powder KAKAO,cocoa beverage powder KAKAO,Cocoa Drink,Cocoa Drink (0.73),Cocoa Milk (0.65),Cola (0.51),True
Coop,"SOMERSBY CIDER 4,5%",15.31,READY TO DRINK,,,33,CL.,2025-05-26,2025-04-27,"somersby cider ,",Somersby cider,Somersby cider READY TO DRINK,Somersby cider READY TO DRINK,Cider,Cider (0.69),Cider (Alcoholic) (0.67),Apple Cider (0.64),True
Coop,HINDBÆRSNITTER,25.29,BAVINCHI BAGER,,,250,GR.,2025-05-26,2025-04-27,hindbærsnitter,raspberry chops,raspberry chops BAVINCHI BAGER,raspberry chops BAVINCHI BAGER,Pork Chops,Pork Chops (0.44),Baked Beans (0.41),Bread Crumbs (0.40),True
Coop,MEDISTER,37.41,GRIS,,,500,GR.,2025-05-26,2025-04-27,medister,medists,medists GRIS,medists GRIS,Cold Cuts,Cold Cuts (0.22),Peas (0.20),Surimi (0.20),True
Coop,FRILAND ØKO HØJREBSBØFFER,99.52,OKSEKØD,,,350,GR.,2025-05-26,2025-04-27,friland  højrebsbøffer,openland right-hand steaks,openland right-hand steaks OKSEKØD,openland right-hand steaks OKSEKØD,Beef Steak,Beef Steak (0.54),Knækbrød (0.47),Beef Mince (0.41),True
Coop,MINI ROSINÆSKER,10.99,NØDDER & TØRRET FRUGT,,,126,GR.,2025-05-26,2025-04-27,mini rosinæsker,mini raisin boxes,mini raisin boxes NØDDER & TØRRET FRUGT,mini raisin boxes NØDDER & TØRRET FRUGT,Raisins,Raisins (0.50),Prunes (0.37),Fruit Mix (0.34),True
Coop,LETMÆLK,4.19,MÆLK M.V.,,,250,ML.,2025-05-26,2025-04-27,letmælk,light milk,light milk MÆLK M.V.,light milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.52),Cocoa Milk (0.45),True
Coop,EKS. JOMF.OLIVENOLIE,54.61,"OLIE, EDDIKE & BALSAMICO",,,500,ML.,2025-05-26,2025-04-27,eks jomfolivenolie,ex virgin olive oil,"ex virgin olive oil OLIE, EDDIKE & BALSAMICO","ex virgin olive oil OLIE, EDDIKE & BALSAMICO",Orange Juice,Orange Juice (0.35),Avocados (0.35),Mango Juice (0.34),True
Coop,THOUSAND ISLAND,21.35,DRESSING,,,425,GR.,2025-05-26,2025-04-27,thousand island,thousand Island,thousand Island DRESSING,thousand Island DRESSING,Dish Soap,Dish Soap (0.29),Hand Soap (0.27),Cottage Cheese (0.27),True
Coop,FISKEFRIKADELLER,20.05,FISK & SKALDYR,,,200,GR.,2025-05-26,2025-04-27,fiskefrikadeller,Fish meatballs,Fish meatballs FISK & SKALDYR,Fish meatballs FISK & SKALDYR,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.48),Smoked Salmon (0.39),True
Coop,TOMATKETCHUP,8.91,"KETCHUP, REMOULADE, MAYONNAISE M.V.",,,520,GR.,2025-05-26,2025-04-27,tomatketchup,tomatketchup,"tomatketchup KETCHUP, REMOULADE, MAYONNAISE M.V.","tomatketchup KETCHUP, REMOULADE, MAYONNAISE M.V.",Mayonnaise,Mayonnaise (0.56),Ketchup (0.54),Cream Cheese (0.36),True
Coop,KYLLINGEBRYSTFILET,42.28,KYLLING,,,450,GR.,2025-05-26,2025-04-27,kyllingebrystfilet,chicken breast fillet,chicken breast fillet KYLLING,chicken breast fillet KYLLING,Chicken Breast,Chicken Breast (0.66),Fish Fillet (0.52),Chicken Thighs (0.49),True
Coop,SKUMMETMÆLK,11.7,MÆLK M.V.,,,1,LTR.,2025-05-26,2025-04-27,skummetmælk,skimmed milk,skimmed milk MÆLK M.V.,skimmed milk MÆLK M.V.,Milk,Milk (0.60),Plant Milk (0.46),Cocoa Milk (0.46),True
Coop,SOLSIKKERUGBRØD,26.01,RUGBRØD,,,950,GR.,2025-05-26,2025-04-27,solsikkerugbrød,sunflower-seed bread,sunflower-seed bread RUGBRØD,sunflower-seed bread RUGBRØD,Rye Bread,Rye Bread (0.58),Bread Loaf (0.55),Sandwich Bread (0.52),True
Coop,STATE ENERGY,9.65,ENERGIDRIKKE,,,35,CL.,2025-05-26,2025-04-27,state energy,state energy,state energy ENERGIDRIKKE,state energy ENERGIDRIKKE,Energy Drink,Energy Drink (0.43),Knækbrød (0.24),Parmesan (0.20),True
Coop,THOUSAND ISLAND,12.02,DRESSING,,,420,GR.,2025-05-26,2025-04-27,thousand island,thousand Island,thousand Island DRESSING,thousand Island DRESSING,Dish Soap,Dish Soap (0.29),Hand Soap (0.27),Cottage Cheese (0.27),True
Coop,PÅLÆGSCHOKOLADE,46.52,MARMELADE & CHOKOLADE PÅLÆG M.V.,,,216,GR.,2025-05-26,2025-04-27,pålægschokolade,cold chocolate,cold chocolate MARMELADE & CHOKOLADE PÅLÆG M.V.,cold chocolate MARMELADE & CHOKOLADE PÅLÆG M.V.,Chocolate,Chocolate (0.55),Ice Cream (0.43),Cocoa Milk (0.40),True
Coop,PROTEIN DRIK,19.05,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",,,500,GR.,2025-05-26,2025-04-27,protein drik,protein drink,"protein drink JUICE, KAKAO, DRIKKEYOGHURT M.V.","protein drink JUICE, KAKAO, DRIKKEYOGHURT M.V.",Mango Juice,Mango Juice (0.54),Vegetable Juice (0.51),Fruit Juice (Mixed) (0.50),True
Coop,YELLOW DREAM 4%,9.61,READY TO DRINK,,,25,CL.,2025-05-26,2025-04-27,yellow dream,yellow dream,yellow dream READY TO DRINK,yellow dream READY TO DRINK,Sports Drink,Sports Drink (0.39),Energy Drink (0.34),Soda (0.34),True
Coop,KOLDSKÅL,24.82,KOLDSKÅL,,,1,LTR.,2025-05-26,2025-04-27,koldskål,Cold dish,Cold dish KOLDSKÅL,Cold dish KOLDSKÅL,Knækbrød,Knækbrød (0.46),Cold Cuts (0.42),Frozen Vegetables (0.40),True
Coop,NAKKEKOTELETTER,36.07,GRIS,,,300,GR.,2025-05-26,2025-04-27,nakkekoteletter,"Chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chop","Chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chop GRIS","Chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chopsticks, neck chop GRIS",Pork Chops,Pork Chops (0.33),Chicken Drumsticks (0.31),Chicken Mixed Cuts (0.24),True
Coop,KAKAODRIK PULVER,35.82,KAKAO,,,800,GR.,2025-05-26,2025-04-27,kakaodrik pulver,cocoa beverage powder,cocoa beverage powder KAKAO,cocoa beverage powder KAKAO,Cocoa Drink,Cocoa Drink (0.73),Cocoa Milk (0.65),Cola (0.51),True
Coop,APPELSINJUICE,25.25,JUICE M.V.,,,1.5,LTR.,2025-05-26,2025-04-27,appelsinjuice,orange juice,orange juice JUICE M.V.,orange juice JUICE M.V.,Orange Juice,Orange Juice (0.85),Juice (0.73),Fruit Juice (Mixed) (0.71),True
Coop,"FREIXENET CAVA BRUT 11,5%",70.65,MOUSSERENDE VIN,,,75,CL.,2025-05-26,2025-04-27,"freixenet cava brut ,",freeixenet cava brut,freeixenet cava brut MOUSSERENDE VIN,freeixenet cava brut MOUSSERENDE VIN,Bouillon,Bouillon (0.26),Liver Pâté (0.26),Knækbrød (0.24),True
Coop,"MAISON FRANCAISE 12,5%",50.45,ROSEVIN,,,75,CL.,2025-05-26,2025-04-27,"maison francaise ,",Maison francaise,Maison francaise ROSEVIN,Maison francaise ROSEVIN,Bouillon,Bouillon (0.29),Raisins (0.27),Frikadeller (0.26),True
Coop,SUN LOLLY,19.47,FRYS-SELV-IS,,,480,ML.,2025-05-26,2025-04-27,sun lolly,sun lolly,sun lolly FRYS-SELV-IS,sun lolly FRYS-SELV-IS,Lemons,Lemons (0.34),Pear Cider (0.29),Surimi (0.28),True
Coop,WOW 12%,58.96,ROSEVIN,,,75,CL.,2025-05-26,2025-04-27,wow,wow,wow ROSEVIN,wow ROSEVIN,Surimi,Surimi (0.26),Salami (0.25),Skyr (0.24),True
