Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN)
Rema1000,PIZZA MARGHERITA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43830/image/1734112808/170.jpg,https://shop.rema1000.dk/frost,29.95,640,GR.,2025-06-01,pizza margherita,Pizza margherita,PIZZA
Rema1000,MARGHERITA,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43884/image/1711459882/170.jpg,https://shop.rema1000.dk/frost,32.95,410,GR.,2025-06-01,margherita,Margherita,PIZZA
Rema1000,PIZZA PEPPERONI,PIZZA,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43905/image/1618239304/170.jpg,https://shop.rema1000.dk/frost,34.95,317,GR.,2025-06-01,pizza pepperoni,pizza pepperoni,PIZZA
Rema1000,POMMES FRITES,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42116/image/1697705980/170.jpg,https://shop.rema1000.dk/frost,17.95,1000,GR.,2025-06-01,pommes frites,French fries,KARTOFFS
Rema1000,POMMES FRITES,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42150/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,pommes frites,French fries,KARTOFFS
Rema1000,POMMES FRITES M. BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42111/image/1618239279/170.jpg,https://shop.rema1000.dk/frost,19.95,750,GR.,2025-06-01,pommes frites m. bbq,Pommes fries m. bbq,KARTOFFS
Rema1000,KARTOFFELSKRUER M.BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42107/image/1618239278/170.jpg,https://shop.rema1000.dk/frost,17.95,600,GR.,2025-06-01,kartoffelskruer m.bbq,potato screws etc.bbq,KARTOFFS
Rema1000,KARTOFFEL RØSTI,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42361/image/1745842109/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffel røsti,potato risti,KARTOFFS
Rema1000,KARTOFFELSKIVER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42117/image/1701096232/170.jpg,https://shop.rema1000.dk/frost,14.95,750,GR.,2025-06-01,kartoffelskiver,potato slices;,KARTOFFS
Rema1000,KARTOFFELBÅDE M. BBQ,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42108/image/1741774568/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,kartoffelbåde m. bbq,"potato boats and bbqs,",KARTOFFS
Rema1000,HALVE KARTOFLER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42152/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,halve kartofler,half potatoes,KARTOFFS
Rema1000,KART. DIPPERS M. PEBER,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42102/image/1618239277/170.jpg,https://shop.rema1000.dk/frost,16.95,600,GR.,2025-06-01,kart. dippers m. peber,Kart. dippers m. pepper,KARTOFFS
Rema1000,KARTOFFELBÅDE,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42151/image/1618239281/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffelbåde,potato boats;,KARTOFFS
Rema1000,KARTOFFEL GRATIN,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42099/image/1632401913/170.jpg,https://shop.rema1000.dk/frost,27.95,360,GR.,2025-06-01,kartoffel gratin,potato gratin,KARTOFFS
Rema1000,KARTOFFEL DIPPERS,KARTOFLER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42154/image/1692900006/170.jpg,https://shop.rema1000.dk/frost,19.95,600,GR.,2025-06-01,kartoffel dippers,Potato dippers,KARTOFFS
Rema1000,KYLLINGEKEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250328/image/1618572401/170.jpg,https://shop.rema1000.dk/frost,33.95,300,GR.,2025-06-01,kyllingekebab,Chicken kebab,MEAT & POULTRY
Rema1000,KYLLINGESTRIMLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250098/image/1698758395/170.jpg,https://shop.rema1000.dk/frost,34.95,350,GR.,2025-06-01,kyllingestrimler,chicken strips;,MEAT & POULTRY
Rema1000,KYLLINGENUGGETS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250312/image/1698758396/170.jpg,https://shop.rema1000.dk/frost,41.95,750,GR.,2025-06-01,kyllingenuggets,Chicken nuggets,MEAT & POULTRY
Rema1000,HELE KYLLINGELÅR,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250055/image/1734341148/170.jpg,https://shop.rema1000.dk/frost,38.95,1250,GR.,2025-06-01,hele kyllingelår,whole chicken thighs;,MEAT & POULTRY
Rema1000,KYLLINGESCHNITZLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250300/image/1747401609/170.jpg,https://shop.rema1000.dk/frost,19.95,240,GR.,2025-06-01,kyllingeschnitzler,chicken schnitzler,MEAT & POULTRY
Rema1000,MIDDAGSFRIKADELLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45037/image/1618239316/170.jpg,https://shop.rema1000.dk/frost,31.95,480,GR.,2025-06-01,middagsfrikadeller,Dinner meatballs,MEAT & POULTRY
Rema1000,HOTWINGS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250064/image/1675783192/170.jpg,https://shop.rema1000.dk/frost,39.95,750,GR.,2025-06-01,hotwings,hotwings,MEAT & POULTRY
Rema1000,KARBONADER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45047/image/1618239318/170.jpg,https://shop.rema1000.dk/frost,34.95,440,GR.,2025-06-01,karbonader,Carbonates,MEAT & POULTRY
Rema1000,KYLLINGEDIPPERS M BBQ,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250297/image/1618572399/170.jpg,https://shop.rema1000.dk/frost,24.95,275,GR.,2025-06-01,kyllingedippers m bbq,chicken dippers m bbq,MEAT & POULTRY
Rema1000,GYROS KEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45052/image/1739210408/170.jpg,https://shop.rema1000.dk/frost,32.95,300,GR.,2025-06-01,gyros kebab,Gyros kebab,MEAT & POULTRY
Rema1000,MIDDAGSKØDBOLLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45039/image/1672222446/170.jpg,https://shop.rema1000.dk/frost,31.95,500,GR.,2025-06-01,middagskødboller,Dinner meatballs,MEAT & POULTRY
Rema1000,KYLLING CORDON BLEU,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250302/image/1618572399/170.jpg,https://shop.rema1000.dk/frost,29.95,300,GR.,2025-06-01,kylling cordon bleu,Chicken cordon bleu,MEAT & POULTRY
Rema1000,LEVERPOSTEJ,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/430014/image/1618576424/170.jpg,https://shop.rema1000.dk/frost,7.95,250,GR.,2025-06-01,leverpostej,liver pâté,MEAT & POULTRY
Rema1000,KYLLINGEBURGERBØFFER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250330/image/1618572401/170.jpg,https://shop.rema1000.dk/frost,39.95,450,GR.,2025-06-01,kyllingeburgerbøffer,Chicken burger steaks,MEAT & POULTRY
Rema1000,KYLLINGESPYD,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250343/image/1618572402/170.jpg,https://shop.rema1000.dk/frost,32.95,240,GR.,2025-06-01,kyllingespyd,chicken spears;,MEAT & POULTRY
Rema1000,DÖNER KEBAB,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45002/image/1675949094/170.jpg,https://shop.rema1000.dk/frost,39.95,400,GR.,2025-06-01,döner kebab,döner kebab,MEAT & POULTRY
Rema1000,SMOKEY BBQ WINGS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250067/image/1672222509/170.jpg,https://shop.rema1000.dk/frost,37.95,600,GR.,2025-06-01,smokey bbq wings,smokey bbq wings,MEAT & POULTRY
Rema1000,MINI FRIKADELLER,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45046/image/1706177983/170.jpg,https://shop.rema1000.dk/frost,32.95,400,GR.,2025-06-01,mini frikadeller,mini meatballs,MEAT & POULTRY
Rema1000,KYLLINGEBRYSTFILET,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/250961/image/1671098655/170.jpg,https://shop.rema1000.dk/frost,59.95,750,GR.,2025-06-01,kyllingebrystfilet,chicken breast fillet,MEAT & POULTRY
Rema1000,SPARERIBS,KØD & FJERKRÆ,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/430001/image/1710838574/170.jpg,https://shop.rema1000.dk/frost,99.0,1200,GR.,2025-06-01,spareribs,Saveribs,MEAT & POULTRY
Rema1000,KØD- OG MELBOLLER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41165/image/1727956834/170.jpg,https://shop.rema1000.dk/frost,39.95,1000,GR.,2025-06-01,kød- og melboller,meat and meal bollards;,SUPPE & SUPPEFYLD
Rema1000,TOMATSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41140/image/1618239270/170.jpg,https://shop.rema1000.dk/frost,37.95,1000,GR.,2025-06-01,tomatsuppe,tomato soup,SUPPE & SUPPEFYLD
Rema1000,HØNSEKØDSSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41161/image/1618239273/170.jpg,https://shop.rema1000.dk/frost,19.95,1000,GR.,2025-06-01,hønsekødssuppe,chicken meat soup,SUPPE & SUPPEFYLD
Rema1000,OKSEKØDSSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41160/image/1618239272/170.jpg,https://shop.rema1000.dk/frost,19.95,1000,GR.,2025-06-01,oksekødssuppe,beef soup,SUPPE & SUPPEFYLD
Rema1000,KØDBOLLER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41168/image/1618239274/170.jpg,https://shop.rema1000.dk/frost,39.95,800,GR.,2025-06-01,kødboller,Meatballs,SUPPE & SUPPEFYLD
Rema1000,SUPPEURTER,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/40654/image/1710860527/170.jpg,https://shop.rema1000.dk/frost,14.95,600,GR.,2025-06-01,suppeurter,Soup ureter,SUPPE & SUPPEFYLD
Rema1000,ASPARGESSUPPE,SUPPE & SUPPEFYLD,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/41150/image/1618239271/170.jpg,https://shop.rema1000.dk/frost,37.95,1000,GR.,2025-06-01,aspargessuppe,Asparagus soup,SUPPE & SUPPEFYLD
